time(ms),T1,R1,T2,R2,,
713.51,104.23,9.74,104.34,9.8,,
713.54,104.2,9.61,104.33,9.8,,
713.55,104.43,9.61,104.49,9.8,,
713.58,104.38,9.6,104.34,9.81,,
713.59,104.38,9.6,104.53,9.81,,
713.61,104.2,9.73,104.34,9.79,,
713.63,104.45,9.73,104.53,9.79,,
713.65,104.58,9.74,104.33,9.8,,
713.66,104.45,9.74,104.54,9.8,,
713.69,104.4,9.62,104.34,9.81,,
713.7,104.25,9.62,104.33,9.81,,
713.73,104.35,9.73,104.46,9.8,,
713.74,104.4,9.73,104.34,9.8,,
713.77,104.38,9.74,104.33,9.8,,
713.78,104.4,9.74,104.46,9.8,,
713.81,104.38,9.61,104.33,9.8,,
713.82,104.22,9.61,104.33,9.8,,
713.84,104.4,9.61,104.34,9.8,,
713.86,104.23,9.61,104.31,9.8,,
713.88,104.38,9.72,104.36,9.79,,
713.89,104.38,9.72,104.34,9.79,,
713.92,104.42,9.74,104.53,9.8,,
713.93,104.42,9.74,104.34,9.8,,
713.96,104.45,9.61,104.53,9.8,,
713.97,104.28,9.61,104.53,9.8,,
714,104.55,9.74,104.34,9.8,,
714.01,104.42,9.74,104.36,9.8,,
714.03,104.4,9.74,104.29,9.8,,
714.05,104.45,9.74,104.44,9.8,,
714.07,104.42,9.61,104.31,9.8,,
714.09,104.46,9.61,104.49,9.8,,
714.11,104.37,9.74,104.37,9.8,,
714.12,104.22,9.74,104.53,9.8,,
714.15,104.38,9.74,104.36,9.8,,
714.16,104.23,9.74,104.56,9.8,,
714.19,104.4,9.74,104.34,9.8,,
714.2,104.22,9.74,104.33,9.8,,
714.22,104.19,9.61,104.37,9.8,,
714.24,104.58,9.61,104.33,9.8,,
714.26,104.62,9.61,104.41,9.8,,
714.28,104.4,9.61,104.36,9.8,,
714.3,104.35,9.73,104.34,9.79,,
714.31,104.28,9.73,104.46,9.79,,
714.34,104.2,9.74,104.34,9.81,,
714.35,104.25,9.74,104.34,9.81,,
714.38,104.38,9.74,104.56,9.81,,
714.39,104.42,9.74,104.36,9.81,,
714.42,104.4,9.73,104.34,9.71,,
714.43,104.43,9.73,104.42,9.71,,
714.46,104.38,9.74,104.33,9.8,,
714.47,104.28,9.74,104.29,9.8,,
714.49,104.38,9.73,104.34,9.8,,
714.5,104.38,9.73,104.36,9.8,,
714.53,104.43,9.74,104.33,9.8,,
714.54,104.42,9.74,104.34,9.8,,
714.57,104.22,9.61,104.33,9.8,,
714.58,104.28,9.61,104.51,9.8,,
714.61,104.38,9.74,104.53,9.8,,
714.62,104.48,9.74,104.53,9.8,,
714.64,104.38,9.6,104.54,9.8,,
714.66,104.42,9.6,104.33,9.8,,
714.68,104.51,9.6,104.56,9.8,,
714.69,104.4,9.6,104.37,9.8,,
714.72,104.28,9.73,104.34,9.79,,
714.73,104.23,9.73,104.54,9.79,,
714.76,104.34,9.74,104.51,9.81,,
714.77,104.43,9.74,104.33,9.81,,
714.8,104.19,9.74,104.54,9.81,,
714.81,104.4,9.74,104.54,9.81,,
714.83,104.42,9.74,104.7,9.8,,
714.85,104.27,9.74,104.56,9.8,,
714.87,104.23,9.74,104.36,9.8,,
714.89,104.45,9.74,104.51,9.8,,
714.91,104.37,9.73,104.54,9.8,,
714.92,104.37,9.73,104.53,9.8,,
714.95,104.4,9.74,104.49,9.8,,
714.96,104.25,9.74,104.36,9.8,,
714.99,104.43,9.74,104.53,9.8,,
715,104.45,9.74,104.53,9.8,,
715.03,104.4,9.74,104.36,9.8,,
715.04,104.22,9.74,104.37,9.8,,
715.06,104.5,9.74,104.49,9.8,,
715.08,104.25,9.74,104.58,9.8,,
715.1,104.42,9.61,104.34,9.8,,
715.11,104.45,9.61,104.53,9.8,,
715.14,104.2,9.61,104.36,9.81,,
715.15,104.45,9.61,104.53,9.81,,
715.18,104.37,9.72,104.54,9.79,,
715.19,104.45,9.72,104.33,9.79,,
715.22,104.4,9.74,104.62,9.81,,
715.23,104.45,9.74,104.54,9.81,,
715.25,104.6,9.74,104.51,9.8,,
715.27,104.43,9.74,104.66,9.8,,
715.29,104.42,9.61,104.53,9.8,,
715.3,104.65,9.61,104.54,9.8,,
715.33,104.38,9.74,104.54,9.81,,
715.34,104.22,9.74,104.34,9.81,,
715.37,104.4,9.74,104.54,9.8,,
715.38,104.4,9.74,104.39,9.8,,
715.41,104.42,9.73,104.53,9.8,,
715.42,104.45,9.73,104.58,9.8,,
715.45,104.42,9.74,104.51,9.8,,
715.46,104.45,9.74,104.44,9.8,,
715.48,104.37,9.73,104.54,9.8,,
715.5,104.57,9.73,104.54,9.8,,
715.52,104.58,9.74,104.51,9.8,,
715.53,104.42,9.74,104.37,9.8,,
715.56,104.42,9.61,104.33,9.8,,
715.57,104.46,9.61,104.51,9.8,,
715.6,104.42,9.6,104.56,9.8,,
715.61,104.46,9.6,104.34,9.8,,
715.64,104.5,9.72,104.54,9.79,,
715.65,104.4,9.72,104.54,9.79,,
715.67,104.58,9.74,104.33,9.8,,
715.69,104.43,9.74,104.56,9.8,,
715.71,104.4,9.62,104.37,9.81,,
715.72,104.45,9.62,104.56,9.81,,
715.75,104.37,9.61,104.56,9.8,,
715.76,104.43,9.61,104.33,9.8,,
715.79,104.62,9.73,104.34,9.79,,
715.8,104.46,9.73,104.67,9.79,,
715.83,104.42,9.61,104.49,9.81,,
715.84,104.46,9.61,104.54,9.81,,
715.86,104.38,9.73,104.56,9.8,,
715.88,104.63,9.73,104.34,9.8,,
715.9,104.38,9.74,104.56,9.81,,
715.91,104.46,9.74,104.54,9.81,,
715.94,104.71,9.74,104.54,9.81,,
715.95,104.42,9.74,104.58,9.81,,
715.98,104.42,9.74,104.34,9.8,,
715.99,104.62,9.74,104.62,9.8,,
716.02,104.57,9.61,104.58,9.81,,
716.03,104.63,9.61,104.58,9.81,,
716.06,104.45,9.74,104.74,9.8,,
716.07,104.43,9.74,104.73,9.8,,
716.09,104.58,9.61,104.53,9.8,,
716.1,104.8,9.61,104.74,9.8,,
716.13,104.57,9.61,104.74,9.8,,
716.14,104.45,9.61,104.51,9.8,,
716.17,104.42,9.72,104.73,9.79,,
716.18,104.4,9.72,104.37,9.79,,
716.21,104.63,9.74,104.73,9.8,,
716.22,104.6,9.74,104.73,9.8,,
716.25,104.57,9.61,104.56,9.81,,
716.26,104.43,9.61,104.71,9.81,,
716.28,104.62,9.6,104.58,9.8,,
716.29,104.62,9.6,104.58,9.8,,
716.32,104.66,9.73,104.71,9.79,,
716.33,104.62,9.73,104.54,9.79,,
716.36,104.62,9.62,104.71,9.8,,
716.37,104.62,9.62,104.54,9.8,,
716.4,104.42,9.61,104.37,9.8,,
716.41,104.63,9.61,104.36,9.8,,
716.44,104.65,9.73,104.76,9.79,,
716.45,104.66,9.73,104.54,9.79,,
716.47,104.43,9.74,104.74,9.8,,
716.49,104.65,9.74,104.71,9.8,,
716.51,104.6,9.74,104.54,9.81,,
716.52,104.65,9.74,104.53,9.81,,
716.55,104.83,9.74,104.69,9.8,,
716.56,104.66,9.74,104.73,9.8,,
716.59,104.62,9.74,104.59,9.8,,
716.6,104.65,9.74,104.56,9.8,,
716.63,104.78,9.6,104.76,9.8,,
716.64,104.66,9.6,104.51,9.8,,
716.66,104.58,9.74,104.82,9.8,,
716.68,104.5,9.74,104.53,9.8,,
716.7,104.62,9.74,104.74,9.8,,
716.72,104.78,9.74,104.91,9.8,,
716.74,104.8,9.74,104.74,9.8,,
716.75,104.46,9.74,104.76,9.8,,
716.78,104.82,9.74,104.71,9.8,,
716.79,105,9.74,104.73,9.8,,
716.82,104.98,9.61,104.73,9.8,,
716.83,104.63,9.61,104.54,9.8,,
716.86,104.63,9.61,104.73,9.8,,
716.87,104.8,9.61,104.74,9.8,,
716.89,104.6,9.73,104.73,9.79,,
716.91,104.83,9.73,104.74,9.79,,
716.93,104.77,9.74,104.58,9.8,,
716.94,104.66,9.74,104.54,9.8,,
716.97,104.78,9.61,104.74,9.81,,
716.98,104.62,9.61,104.36,9.81,,
717.01,104.63,9.61,104.9,9.8,,
717.02,104.63,9.61,104.94,9.8,,
717.05,104.58,9.73,104.54,9.79,,
717.06,104.68,9.73,104.73,9.79,,
717.08,104.85,9.61,104.76,9.8,,
717.1,104.66,9.61,104.73,9.8,,
717.12,104.78,9.73,104.74,9.8,,
717.13,104.62,9.73,104.76,9.8,,
717.16,104.8,9.74,104.74,9.81,,
717.17,104.85,9.74,104.71,9.81,,
717.2,104.6,9.74,104.58,9.81,,
717.21,104.68,9.74,104.73,9.81,,
717.24,104.82,9.74,104.74,9.8,,
717.25,104.62,9.74,104.74,9.8,,
717.28,104.8,9.74,104.73,9.8,,
717.29,104.68,9.74,104.81,9.8,,
717.31,104.85,9.61,104.74,9.8,,
717.33,104.66,9.61,104.94,9.8,,
717.35,104.78,9.61,104.79,9.8,,
717.36,104.83,9.61,104.53,9.8,,
717.39,104.8,9.73,104.74,9.79,,
717.4,104.68,9.73,104.56,9.79,,
717.43,104.82,9.61,104.73,9.8,,
717.44,104.78,9.61,104.96,9.8,,
717.47,104.8,9.74,104.94,9.8,,
717.48,104.91,9.74,104.74,9.8,,
717.5,104.78,9.61,104.74,9.8,,
717.52,104.83,9.61,104.93,9.8,,
717.54,104.85,9.61,104.74,9.8,,
717.55,104.85,9.61,104.78,9.8,,
717.58,104.8,9.73,104.76,9.79,,
717.59,104.85,9.73,104.96,9.79,,
717.62,104.97,9.74,104.76,9.81,,
717.63,104.85,9.74,104.76,9.81,,
717.66,104.82,9.61,104.78,9.8,,
717.67,105.03,9.61,104.94,9.8,,
717.69,104.82,9.61,104.93,9.8,,
717.71,104.86,9.61,104.74,9.8,,
717.73,104.82,9.73,104.76,9.79,,
717.75,104.82,9.73,104.74,9.79,,
717.77,104.77,9.76,104.76,9.81,,
717.78,104.82,9.76,104.76,9.81,,
717.81,104.82,9.74,104.78,9.8,,
717.82,104.85,9.74,104.74,9.8,,
717.85,105.03,9.61,104.59,9.8,,
717.86,104.86,9.61,104.94,9.8,,
717.89,104.93,9.74,104.71,9.8,,
717.9,104.82,9.74,104.74,9.8,,
717.92,104.98,9.6,104.93,9.8,,
717.94,105.01,9.6,104.81,9.8,,
717.96,104.82,9.73,104.76,9.79,,
717.97,104.7,9.73,104.74,9.79,,
718,105,9.74,104.93,9.81,,
718.01,105.01,9.74,104.94,9.81,,
718.04,105,9.74,104.93,9.8,,
718.05,104.88,9.74,104.73,9.8,,
718.08,105.18,9.74,105.11,9.8,,
718.09,105.03,9.74,104.74,9.8,,
718.11,105.03,9.61,104.74,9.8,,
718.13,104.94,9.61,104.94,9.8,,
718.15,104.82,9.74,104.93,9.8,,
718.16,105.03,9.74,104.73,9.8,,
718.19,104.98,9.61,104.79,9.8,,
718.2,104.82,9.61,104.76,9.8,,
718.23,104.82,9.74,104.81,9.8,,
718.24,104.98,9.74,104.76,9.8,,
718.27,104.98,9.74,104.93,9.8,,
718.28,105.03,9.74,105.06,9.8,,
718.3,104.75,9.74,104.91,9.81,,
718.32,104.85,9.74,105.11,9.81,,
718.34,104.78,9.74,104.94,9.8,,
718.35,104.8,9.74,104.96,9.8,,
718.38,104.97,9.73,104.9,9.8,,
718.39,104.85,9.73,104.96,9.8,,
718.42,104.78,9.74,104.91,9.81,,
718.43,105.03,9.74,104.91,9.81,,
718.46,104.9,9.74,104.94,9.81,,
718.47,104.82,9.74,104.91,9.81,,
718.5,104.8,9.73,104.94,9.8,,
718.51,105,9.73,104.96,9.8,,
718.53,104.82,9.74,104.91,9.8,,
718.54,104.85,9.74,104.96,9.8,,
718.57,104.78,9.74,104.93,9.8,,
718.58,104.85,9.74,104.86,9.8,,
718.61,104.83,9.73,104.93,9.8,,
718.62,104.8,9.73,104.94,9.8,,
718.65,104.82,9.74,105.1,9.8,,
718.66,105.08,9.74,104.94,9.8,,
718.69,104.8,9.74,105.16,9.8,,
718.7,104.83,9.74,104.91,9.8,,
718.72,104.78,9.74,104.96,9.8,,
718.74,104.63,9.74,104.93,9.8,,
718.76,104.82,9.74,104.91,9.8,,
718.77,105.03,9.74,105.13,9.8,,
718.8,104.62,9.61,105.13,9.8,,
718.81,104.85,9.61,104.93,9.8,,
718.84,104.77,9.74,104.94,9.81,,
718.85,104.65,9.74,104.93,9.81,,
718.88,104.8,9.74,105.15,9.8,,
718.89,104.82,9.74,105.15,9.8,,
718.91,104.82,9.74,104.78,9.8,,
718.93,104.85,9.74,105.19,9.8,,
718.95,104.77,9.73,105.16,9.8,,
718.96,104.82,9.73,105.13,9.8,,
718.99,104.8,9.74,104.94,9.8,,
719,104.82,9.74,105.07,9.8,,
719.03,104.78,9.74,104.93,9.8,,
719.04,104.83,9.74,104.94,9.8,,
719.07,104.63,9.74,104.94,9.8,,
719.08,104.83,9.74,104.93,9.8,,
719.11,104.98,9.61,104.96,9.8,,
719.12,104.85,9.61,104.93,9.8,,
719.14,104.93,9.61,104.96,9.8,,
719.16,104.62,9.61,104.98,9.8,,
719.18,104.62,9.73,105.13,9.79,,
719.19,104.65,9.73,104.94,9.79,,
719.22,104.92,9.61,105.15,9.8,,
719.23,104.48,9.61,104.74,9.8,,
719.26,104.62,9.61,104.78,9.8,,
719.27,105,9.61,105.23,9.8,,
719.3,105.03,9.73,104.91,9.79,,
719.31,104.82,9.73,104.94,9.79,,
719.33,104.57,9.74,105.03,9.81,,
719.34,105.21,9.74,104.93,9.81,,
719.37,104.86,9.74,105.13,9.8,,
719.38,105.05,9.74,104.93,9.8,,
719.41,104.83,9.74,105.11,9.8,,
719.42,104.8,9.74,104.96,9.8,,
719.45,104.82,9.74,104.91,9.8,,
719.46,104.86,9.74,105.15,9.8,,
719.49,104.8,9.74,104.94,9.8,,
719.5,105.2,9.74,105.08,9.8,,
719.52,105.01,9.73,104.96,9.8,,
719.54,104.8,9.73,104.98,9.8,,
719.56,105,9.74,105.13,9.8,,
719.58,105.01,9.74,104.94,9.8,,
719.6,104.97,9.74,104.93,9.8,,
719.61,105.03,9.74,105.13,9.8,,
719.64,104.98,9.61,105.16,9.8,,
719.65,105.01,9.61,104.93,9.8,,
719.68,105,9.61,105.11,9.8,,
719.69,105.03,9.61,105.13,9.8,,
719.72,104.97,9.73,104.93,9.79,,
719.73,105.03,9.73,105.15,9.79,,
719.75,104.91,9.74,104.98,9.8,,
719.77,105.03,9.74,104.93,9.8,,
719.79,104.98,9.74,104.96,9.81,,
719.8,105.05,9.74,104.98,9.81,,
719.83,104.98,9.74,104.93,9.8,,
719.84,105,9.74,105.15,9.8,,
719.87,104.83,9.74,105.11,9.8,,
719.88,104.85,9.74,104.76,9.8,,
719.91,104.82,9.74,104.94,9.81,,
719.92,105.06,9.74,104.9,9.81,,
719.95,104.82,9.73,104.96,9.8,,
719.96,104.98,9.73,105.13,9.8,,
719.98,104.93,9.61,104.93,9.8,,
719.99,105.03,9.61,105.13,9.8,,
720.02,105,9.61,105.16,9.8,,
720.03,105.03,9.61,104.94,9.8,,
720.06,105.2,9.73,104.93,9.78,,
720.07,104.86,9.73,105.15,9.78,,
720.1,104.83,9.74,104.93,9.81,,
720.11,105.03,9.74,105.27,9.81,,
720.14,105,9.74,105.16,9.81,,
720.15,104.83,9.74,104.96,9.81,,
720.17,105.2,9.74,105.15,9.8,,
720.19,105.03,9.74,105.18,9.8,,
720.21,105,9.74,104.94,9.81,,
720.22,104.88,9.74,104.93,9.81,,
720.25,104.98,9.73,105.19,9.81,,
720.26,105.08,9.73,105.11,9.81,,
720.29,105.16,9.74,105.35,9.8,,
720.3,104.82,9.74,105.15,9.8,,
720.33,105,9.74,105.33,9.8,,
720.34,105.21,9.74,105.24,9.8,,
720.36,104.8,9.61,105.16,9.8,,
720.38,104.86,9.61,105.15,9.8,,
720.4,104.83,9.61,105.16,9.8,,
720.41,105.01,9.61,104.94,9.8,,
720.44,105.01,9.73,104.93,9.79,,
720.45,104.86,9.73,105.13,9.79,,
720.48,104.85,9.74,104.73,9.8,,
720.49,105.05,9.74,105.13,9.8,,
720.52,104.98,9.74,105.16,9.81,,
720.53,105.01,9.74,105.18,9.81,,
720.55,105.25,9.74,105.15,9.8,,
720.57,104.86,9.74,105.15,9.8,,
720.59,105,9.74,105.13,9.8,,
720.6,105.03,9.74,105.23,9.8,,
720.63,105.01,9.73,105.13,9.8,,
720.64,105.23,9.73,104.91,9.8,,
720.67,104.98,9.74,104.98,9.8,,
720.68,105.05,9.74,105.43,9.8,,
720.71,105,9.61,105.15,9.8,,
720.72,105,9.61,104.96,9.8,,
720.75,105,9.74,105.16,9.8,,
720.76,104.83,9.74,105.13,9.8,,
720.78,104.98,9.61,105.16,9.8,,
720.79,104.85,9.61,104.96,9.8,,
720.82,104.82,9.74,105.28,9.8,,
720.83,105.01,9.74,105.16,9.8,,
720.86,104.77,9.74,105.16,9.8,,
720.87,105.05,9.74,104.94,9.8,,
720.9,105,9.74,105.15,9.8,,
720.91,105.06,9.74,105.13,9.8,,
720.94,104.98,9.74,105.3,9.8,,
720.95,104.82,9.74,104.98,9.8,,
720.97,105,9.74,104.98,9.8,,
720.98,104.86,9.74,105.15,9.8,,
721.01,104.97,9.74,105.15,9.81,,
721.02,105.05,9.74,105.11,9.81,,
721.05,105,9.74,105.16,9.81,,
721.06,105,9.74,105.21,9.81,,
721.09,105,9.74,104.99,9.8,,
721.1,105.18,9.74,105.15,9.8,,
721.13,105.05,9.74,105.13,9.8,,
721.14,104.85,9.74,104.99,9.8,,
721.16,105.17,9.61,105.16,9.8,,
721.18,104.83,9.61,105.13,9.8,,
721.2,105.03,9.74,105.1,9.8,,
721.21,105.01,9.74,104.96,9.8,,
721.24,104.78,9.61,105.35,9.81,,
721.25,104.83,9.61,104.96,9.81,,
721.28,104.95,9.74,105.33,9.81,,
721.29,105.01,9.74,105.15,9.81,,
721.32,105,9.74,105.33,9.8,,
721.33,104.82,9.74,105.18,9.8,,
721.35,105.05,9.74,105.13,9.8,,
721.37,104.86,9.74,105.15,9.8,,
721.39,104.83,9.73,105.33,9.8,,
721.4,105.06,9.73,105.13,9.8,,
721.43,104.98,9.73,105.16,9.8,,
721.44,104.82,9.73,105.15,9.8,,
721.47,104.97,9.74,105.15,9.8,,
721.48,105.01,9.74,104.98,9.8,,
721.51,104.8,9.74,105.15,9.8,,
721.52,104.86,9.74,105.3,9.8,,
721.54,104.97,9.73,105.35,9.8,,
721.56,104.88,9.73,105.11,9.8,,
721.58,104.63,9.74,105.16,9.8,,
721.59,104.94,9.74,105.15,9.8,,
721.62,105.01,9.61,105.15,9.8,,
721.63,105.03,9.61,105.16,9.8,,
721.66,104.85,9.61,105.18,9.8,,
721.67,104.86,9.61,105.16,9.8,,
721.7,105.01,9.72,105.36,9.79,,
721.71,105.05,9.72,104.96,9.79,,
721.74,104.63,9.74,105.31,9.8,,
721.75,104.8,9.74,104.98,9.8,,
721.77,104.83,9.74,104.96,9.8,,
721.79,105.01,9.74,105.35,9.8,,
721.81,104.77,9.74,105.15,9.8,,
721.82,104.66,9.74,105.13,9.8,,
721.85,105,9.74,105.35,9.8,,
721.86,105.05,9.74,105.13,9.8,,
721.89,105.05,9.74,105.13,9.8,,
721.9,105.05,9.74,105.18,9.8,,
721.93,105,9.61,105.33,9.81,,
721.94,104.66,9.61,105.13,9.81,,
721.97,104.78,9.73,105.44,9.81,,
721.98,105,9.73,105.13,9.81,,
722,105.03,9.74,105.13,9.8,,
722.02,104.83,9.74,105.27,9.8,,
722.04,104.98,9.61,105.31,9.8,,
722.05,105.08,9.61,105.16,9.8,,
722.08,104.82,9.74,104.98,9.8,,
722.09,104.83,9.74,104.94,9.8,,
722.12,104.83,9.73,105.13,9.8,,
722.13,104.98,9.73,105.33,9.8,,
722.16,104.91,9.61,105.13,9.8,,
722.17,105.01,9.61,105.15,9.8,,
722.19,104.98,9.74,105.3,9.8,,
722.21,104.83,9.74,105.24,9.8,,
722.23,104.97,9.74,105.35,9.8,,
722.24,104.83,9.74,105.11,9.8,,
722.27,104.98,9.6,105.11,9.8,,
722.28,104.8,9.6,105.33,9.8,,
722.31,105,9.74,105.31,9.8,,
722.32,104.85,9.74,105.15,9.8,,
722.35,105.21,9.74,105.15,9.8,,
722.36,104.86,9.74,104.96,9.8,,
722.38,104.85,9.61,105.35,9.8,,
722.4,105.01,9.61,105.16,9.8,,
722.42,104.83,9.74,105.3,9.8,,
722.43,105.31,9.74,105.21,9.8,,
722.46,104.78,9.61,105.15,9.8,,
722.47,105.03,9.61,105.15,9.8,,
722.5,104.78,9.74,105.13,9.81,,
722.51,105.03,9.74,105.11,9.81,,
722.54,104.98,9.73,105.41,9.8,,
722.55,105.03,9.73,105.15,9.8,,
722.58,105,9.74,105.13,9.8,,
722.59,104.85,9.74,105.07,9.8,,
722.61,104.83,9.61,104.96,9.8,,
722.63,105.05,9.61,105.3,9.8,,
722.65,104.98,9.73,105.35,9.8,,
722.66,104.8,9.73,105.33,9.8,,
722.69,105,9.74,105.13,9.8,,
722.7,104.83,9.74,105.15,9.8,,
722.73,104.78,9.74,105.15,9.8,,
722.74,104.83,9.74,105.35,9.8,,
722.77,104.97,9.61,105.19,9.8,,
722.78,105.03,9.61,105.3,9.8,,
722.8,105,9.61,105.23,9.8,,
722.82,104.63,9.61,105.15,9.8,,
722.84,104.8,9.73,105.41,9.79,,
722.85,105.01,9.73,105.33,9.79,,
722.88,105.01,9.61,105.16,9.8,,
722.89,105.06,9.61,104.98,9.8,,
722.92,104.98,9.74,105.16,9.8,,
722.93,105.03,9.74,105.16,9.8,,
722.96,105.01,9.74,105.13,9.8,,
722.97,105.05,9.74,105.15,9.8,,
722.99,104.98,9.74,105.16,9.81,,
723.01,105.05,9.74,105.31,9.81,,
723.03,104.95,9.61,105.15,9.81,,
723.04,105,9.61,105.15,9.81,,
723.07,105.01,9.74,105.31,9.8,,
723.08,105.01,9.74,105.35,9.8,,
723.11,105,9.74,105.15,9.8,,
723.12,105.05,9.74,105.15,9.8,,
723.15,105.03,9.73,105.33,9.8,,
723.16,105.06,9.73,105.3,9.8,,
723.19,104.83,9.61,105.43,9.8,,
723.2,104.82,9.61,105.16,9.8,,
723.22,105.01,9.74,105.16,9.8,,
723.23,105.03,9.74,105.31,9.8,,
723.26,105.06,9.61,105.35,9.8,,
723.27,105.03,9.61,105.16,9.8,,
723.3,105.03,9.74,105.21,9.8,,
723.31,105.03,9.74,105.16,9.8,,
723.34,105.03,9.74,105.15,9.8,,
723.35,105.05,9.74,105.3,9.8,,
723.38,105.01,9.73,105.35,9.81,,
723.39,105.2,9.73,105.18,9.81,,
723.41,105,9.74,105.33,9.8,,
723.42,105.2,9.74,105.16,9.8,,
723.45,105.18,9.74,105.15,9.8,,
723.46,105.01,9.74,105.35,9.8,,
723.49,105.01,9.6,105.36,9.8,,
723.5,105.03,9.6,105.13,9.8,,
723.53,105,9.73,105.15,9.8,,
723.54,104.98,9.73,105.16,9.8,,
723.57,105.03,9.74,105.15,9.8,,
723.58,105.2,9.74,105.35,9.8,,
723.6,105.03,9.61,105.16,9.8,,
723.61,105.08,9.61,105.19,9.8,,
723.64,105.16,9.74,105.36,9.8,,
723.65,105.01,9.74,105.36,9.8,,
723.68,105.01,9.74,105.28,9.8,,
723.69,105.03,9.74,105.43,9.8,,
723.72,104.97,9.74,105.33,9.8,,
723.73,105.06,9.74,105.33,9.8,,
723.76,104.8,9.73,105.36,9.81,,
723.77,105.01,9.73,105.16,9.81,,
723.79,105,9.61,105.33,9.8,,
723.81,105.03,9.61,105.16,9.8,,
723.83,105,9.61,105.35,9.8,,
723.84,105.06,9.61,105.15,9.8,,
723.87,104.83,9.73,105.18,9.79,,
723.88,104.86,9.73,105.33,9.79,,
723.91,105.2,9.61,105.15,9.8,,
723.92,105.01,9.61,105.35,9.8,,
723.95,105.03,9.74,105.18,9.8,,
723.96,105.03,9.74,105.33,9.8,,
723.98,105.01,9.61,105.51,9.8,,
724,105.16,9.61,105.15,9.8,,
724.02,104.98,9.61,105.38,9.8,,
724.03,105.03,9.61,105.18,9.8,,
724.06,105.03,9.73,105.3,9.79,,
724.07,105.21,9.73,105.16,9.79,,
724.1,104.97,9.74,105.33,9.81,,
724.11,105.05,9.74,105.16,9.81,,
724.14,105.18,9.74,105.16,9.81,,
724.15,105.03,9.74,105.31,9.81,,
724.17,105.18,9.74,105.33,9.8,,
724.19,105.2,9.74,105.18,9.8,,
724.21,105.2,9.74,105.11,9.8,,
724.22,105.23,9.74,105.15,9.8,,
724.25,105.2,9.74,105.15,9.81,,
724.26,105.26,9.74,105.33,9.81,,
724.29,105.35,9.73,105.33,9.8,,
724.3,105.05,9.73,105.51,9.8,,
724.33,105.18,9.74,105.33,9.8,,
724.34,105.21,9.74,105.39,9.8,,
724.37,105.23,9.74,105.31,9.8,,
724.38,105.23,9.74,105.36,9.8,,
724.41,105.2,9.61,105.13,9.8,,
724.42,105.23,9.61,105.39,9.8,,
724.44,104.98,9.74,105.43,9.81,,
724.46,105.26,9.74,105.13,9.81,,
724.48,105.4,9.74,105.35,9.8,,
724.49,105.01,9.74,105.33,9.8,,
724.52,105.4,9.74,105.35,9.8,,
724.53,105.25,9.74,105.33,9.8,,
724.56,105.37,9.61,105.36,9.8,,
724.57,105.25,9.61,105.35,9.8,,
724.59,105.09,9.74,105.38,9.8,,
724.61,105.23,9.74,105.35,9.8,,
724.63,105.23,9.73,105.15,9.8,,
724.65,105.2,9.73,105.55,9.8,,
724.67,105.18,9.61,105.33,9.8,,
724.68,105.23,9.61,105.35,9.8,,
724.71,105.18,9.74,105.16,9.8,,
724.72,105.05,9.74,105.64,9.8,,
724.75,105.2,9.73,105.35,9.8,,
724.76,105.03,9.73,105.55,9.8,,
724.79,105.17,9.74,105.31,9.8,,
724.8,105.05,9.74,105.51,9.8,,
724.82,105.35,9.73,105.55,9.81,,
724.84,105.23,9.73,105.51,9.81,,
724.86,105.2,9.73,105.35,9.8,,
724.87,105.21,9.73,105.38,9.8,,
724.9,105.18,9.74,105.36,9.8,,
724.91,105.2,9.74,105.35,9.8,,
724.94,105,9.73,105.33,9.8,,
724.95,105.25,9.73,105.43,9.8,,
724.98,105.2,9.74,105.35,9.8,,
724.99,105.25,9.74,105.31,9.8,,
725.02,105.03,9.74,105.53,9.8,,
725.03,105.18,9.74,105.35,9.8,,
725.05,105.21,9.74,105.33,9.8,,
725.07,105.03,9.74,105.55,9.8,,
725.09,105.18,9.74,105.33,9.8,,
725.1,105.23,9.74,105.31,9.8,,
725.13,105,9.74,105.35,9.8,,
725.14,105.06,9.74,105.35,9.8,,
725.17,105.21,9.74,105.53,9.8,,
725.18,105.2,9.74,105.36,9.8,,
725.21,105.23,9.73,105.53,9.8,,
725.22,105.05,9.73,105.33,9.8,,
725.24,105.18,9.74,105.33,9.81,,
725.26,105.05,9.74,105.31,9.81,,
725.28,105.29,9.73,105.35,9.8,,
725.29,105.21,9.73,105.55,9.8,,
725.32,105.2,9.74,105.68,9.8,,
725.33,105.2,9.74,105.53,9.8,,
725.36,105.17,9.74,105.35,9.8,,
725.37,105.05,9.74,105.5,9.8,,
725.4,105.18,9.73,105.51,9.8,,
725.41,104.98,9.73,105.55,9.8,,
725.43,105.37,9.74,105.5,9.8,,
725.45,105.01,9.74,105.35,9.8,,
725.47,105.03,9.74,105.35,9.8,,
725.48,105.2,9.74,105.35,9.8,,
725.51,105.17,9.61,105.36,9.8,,
725.52,105.05,9.61,105.16,9.8,,
725.55,105.2,9.61,105.58,9.8,,
725.56,105.03,9.61,105.35,9.8,,
725.59,105.41,9.73,105.31,9.79,,
725.6,105.03,9.73,105.49,9.79,,
725.63,105.15,9.74,105.35,9.8,,
725.64,105.34,9.74,105.36,9.8,,
725.66,105.01,9.61,105.35,9.81,,
725.68,105.26,9.61,105.31,9.81,,
